dt,day,variation,users,retained,retention_rate,ci_lower,ci_upper
2024-12-30,11,None,12559,0,0.0,0.0,0.0
2024-12-30,12,None,12559,0,0.0,0.0,0.0
2024-12-30,13,None,12559,0,0.0,0.0,0.0
2024-12-30,14,None,12559,0,0.0,0.0,0.0
2024-12-30,15,None,12559,0,0.0,0.0,0.0
2024-12-30,1,None,12559,4698,0.3741,0.3656,0.3825
2024-12-30,2,None,12559,3304,0.2631,0.2554,0.2708
2024-12-30,3,None,12559,3157,0.2514,0.2438,0.259
2024-12-30,4,None,12559,0,0.0,0.0,0.0
2024-12-30,5,None,12559,0,0.0,0.0,0.0
2024-12-30,6,None,12559,0,0.0,0.0,0.0
2024-12-30,7,None,12559,0,0.0,0.0,0.0
2024-12-30,8,None,12559,0,0.0,0.0,0.0
2024-12-30,9,None,12559,0,0.0,0.0,0.0
2024-12-30,10,None,12559,0,0.0,0.0,0.0
2024-12-30,11,None,12559,0,0.0,0.0,0.0
2024-12-30,12,None,12559,0,0.0,0.0,0.0
2024-12-30,13,None,12559,0,0.0,0.0,0.0
2024-12-30,14,None,12559,0,0.0,0.0,0.0
2024-12-30,15,None,12559,0,0.0,0.0,0.0
2024-12-30,1,None,12559,4698,0.3741,0.3656,0.3825
2024-12-30,2,None,12559,3304,0.2631,0.2554,0.2708
2024-12-30,3,None,12559,3157,0.2514,0.2438,0.259
2024-12-30,4,None,12559,0,0.0,0.0,0.0
2024-12-30,5,None,12559,0,0.0,0.0,0.0
2024-12-30,6,None,12559,0,0.0,0.0,0.0
2024-12-30,7,None,12559,0,0.0,0.0,0.0
2024-12-30,8,None,12559,0,0.0,0.0,0.0
2024-12-30,9,None,12559,0,0.0,0.0,0.0
2024-12-30,10,None,12559,0,0.0,0.0,0.0
2024-12-30,11,None,12559,0,0.0,0.0,0.0
2024-12-30,12,None,12559,0,0.0,0.0,0.0
2024-12-30,13,None,12559,0,0.0,0.0,0.0
2024-12-30,14,None,12559,0,0.0,0.0,0.0
2024-12-30,15,None,12559,0,0.0,0.0,0.0
2024-12-30,1,None,12559,4698,0.3741,0.3656,0.3825
2024-12-30,2,None,12559,3304,0.2631,0.2554,0.2708
2024-12-30,3,None,12559,3157,0.2514,0.2438,0.259
2024-12-30,4,None,12559,0,0.0,0.0,0.0
2024-12-30,5,None,12559,0,0.0,0.0,0.0
2024-12-30,6,None,12559,0,0.0,0.0,0.0
2024-12-30,7,None,12559,0,0.0,0.0,0.0
2024-12-30,8,None,12559,0,0.0,0.0,0.0
2024-12-30,9,None,12559,0,0.0,0.0,0.0
2024-12-30,10,None,12559,0,0.0,0.0,0.0
2024-12-30,11,None,12559,0,0.0,0.0,0.0
2024-12-30,12,None,12559,0,0.0,0.0,0.0
2024-12-30,13,None,12559,0,0.0,0.0,0.0
2024-12-30,14,None,12559,0,0.0,0.0,0.0
2024-12-30,15,None,12559,0,0.0,0.0,0.0
2024-12-30,1,None,12559,4698,0.3741,0.3656,0.3825
2024-12-30,2,None,12559,3304,0.2631,0.2554,0.2708
2024-12-30,3,None,12559,3157,0.2514,0.2438,0.259
2024-12-30,4,None,12559,0,0.0,0.0,0.0
2024-12-30,5,None,12559,0,0.0,0.0,0.0
2024-12-30,6,None,12559,0,0.0,0.0,0.0
2024-12-30,7,None,12559,0,0.0,0.0,0.0
2024-12-30,8,None,12559,0,0.0,0.0,0.0
2024-12-30,9,None,12559,0,0.0,0.0,0.0
2024-12-30,10,None,12559,0,0.0,0.0,0.0
2024-12-30,11,None,12559,0,0.0,0.0,0.0
2024-12-30,12,None,12559,0,0.0,0.0,0.0
2024-12-30,13,None,12559,0,0.0,0.0,0.0
2024-12-30,14,None,12559,0,0.0,0.0,0.0
2024-12-30,15,None,12559,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,0,831,405,0.4874,0.4534,0.5213
2024-12-30,2,0,831,274,0.3297,0.2978,0.3617
2024-12-30,3,0,831,260,0.3129,0.2814,0.3444
2024-12-30,4,0,831,0,0.0,0.0,0.0
2024-12-30,5,0,831,0,0.0,0.0,0.0
2024-12-30,6,0,831,0,0.0,0.0,0.0
2024-12-30,7,0,831,0,0.0,0.0,0.0
2024-12-30,8,0,831,0,0.0,0.0,0.0
2024-12-30,9,0,831,0,0.0,0.0,0.0
2024-12-30,10,0,831,0,0.0,0.0,0.0
2024-12-30,11,0,831,0,0.0,0.0,0.0
2024-12-30,12,0,831,0,0.0,0.0,0.0
2024-12-30,13,0,831,0,0.0,0.0,0.0
2024-12-30,14,0,831,0,0.0,0.0,0.0
2024-12-30,15,0,831,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,1,854,403,0.4719,0.4384,0.5054
2024-12-30,2,1,854,278,0.3255,0.2941,0.357
2024-12-30,3,1,854,272,0.3185,0.2873,0.3497
2024-12-30,4,1,854,0,0.0,0.0,0.0
2024-12-30,5,1,854,0,0.0,0.0,0.0
2024-12-30,6,1,854,0,0.0,0.0,0.0
2024-12-30,7,1,854,0,0.0,0.0,0.0
2024-12-30,8,1,854,0,0.0,0.0,0.0
2024-12-30,9,1,854,0,0.0,0.0,0.0
2024-12-30,10,1,854,0,0.0,0.0,0.0
2024-12-30,11,1,854,0,0.0,0.0,0.0
2024-12-30,12,1,854,0,0.0,0.0,0.0
2024-12-30,13,1,854,0,0.0,0.0,0.0
2024-12-30,14,1,854,0,0.0,0.0,0.0
2024-12-30,15,1,854,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,2,832,371,0.4459,0.4121,0.4797
2024-12-30,2,2,832,267,0.3209,0.2892,0.3526
2024-12-30,3,2,832,241,0.2897,0.2588,0.3205
2024-12-30,4,2,832,0,0.0,0.0,0.0
2024-12-30,5,2,832,0,0.0,0.0,0.0
2024-12-30,6,2,832,0,0.0,0.0,0.0
2024-12-30,7,2,832,0,0.0,0.0,0.0
2024-12-30,8,2,832,0,0.0,0.0,0.0
2024-12-30,9,2,832,0,0.0,0.0,0.0
2024-12-30,10,2,832,0,0.0,0.0,0.0
2024-12-30,11,2,832,0,0.0,0.0,0.0
2024-12-30,12,2,832,0,0.0,0.0,0.0
2024-12-30,13,2,832,0,0.0,0.0,0.0
2024-12-30,14,2,832,0,0.0,0.0,0.0
2024-12-30,15,2,832,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,3,820,402,0.4902,0.456,0.5245
2024-12-30,2,3,820,285,0.3476,0.315,0.3802
2024-12-30,3,3,820,273,0.3329,0.3007,0.3652
2024-12-30,4,3,820,0,0.0,0.0,0.0
2024-12-30,5,3,820,0,0.0,0.0,0.0
2024-12-30,6,3,820,0,0.0,0.0,0.0
2024-12-30,7,3,820,0,0.0,0.0,0.0
2024-12-30,8,3,820,0,0.0,0.0,0.0
2024-12-30,9,3,820,0,0.0,0.0,0.0
2024-12-30,10,3,820,0,0.0,0.0,0.0
2024-12-30,11,3,820,0,0.0,0.0,0.0
2024-12-30,12,3,820,0,0.0,0.0,0.0
2024-12-30,13,3,820,0,0.0,0.0,0.0
2024-12-30,14,3,820,0,0.0,0.0,0.0
2024-12-30,15,3,820,0,0.0,0.0,0.0
2024-12-30,1,4,803,376,0.4682,0.4337,0.5028
2024-12-30,2,4,803,247,0.3076,0.2757,0.3395
2024-12-30,3,4,803,232,0.2889,0.2576,0.3203
2024-12-30,4,4,803,0,0.0,0.0,0.0
2024-12-30,5,4,803,0,0.0,0.0,0.0
2024-12-30,6,4,803,0,0.0,0.0,0.0
2024-12-30,7,4,803,0,0.0,0.0,0.0
2024-12-30,8,4,803,0,0.0,0.0,0.0
2024-12-30,9,4,803,0,0.0,0.0,0.0
2024-12-30,10,4,803,0,0.0,0.0,0.0
2024-12-30,11,4,803,0,0.0,0.0,0.0
2024-12-30,12,4,803,0,0.0,0.0,0.0
2024-12-30,13,4,803,0,0.0,0.0,0.0
2024-12-30,14,4,803,0,0.0,0.0,0.0
2024-12-30,15,4,803,0,0.0,0.0,0.0
2024-12-30,1,4,803,376,0.4682,0.4337,0.5028
2024-12-30,2,4,803,247,0.3076,0.2757,0.3395
2024-12-30,3,4,803,232,0.2889,0.2576,0.3203
2024-12-30,4,4,803,0,0.0,0.0,0.0
